formula,mpid,spacegroup.symbol,nature of band gap,structure,mean absolute deviation in relative bond length,max relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,avg_dev neighbor distance variation,composition,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,range Number,range AtomicRadius,range Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons
AcAlO3,mp-1183115,Pm-3m,1,"Full Formula (Ac1 Al1 O3)
Reduced Formula: AcAlO3
abc   :   3.885750   3.885750   3.885750
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ac    0    0    0          -0
  1  Al    0.5  0.5  0.5         0
  2  O     0.5  0.5  0           0
  3  O     0.5  0    0.5         0
  4  O     0    0.5  0.5         0",0.084157582,1.116671577,0,0.12240775,0.05875572,Ac1 Al1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.39594772,12.8,81,1.35,2.34,2,2.6,0.2,0,0.416666667
AlSbO3,mp-1183134,Pm-3m,1,"Full Formula (Al1 Sb1 O3)
Reduced Formula: AlSbO3
abc   :   3.753959   3.753959   3.753959
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Al    0.5  0.5  0.5        -0
  1  Sb    0    0    0           0
  2  O     0.5  0.5  0          -0
  3  O     0.5  0    0.5        -0
  4  O     0    0.5  0.5        -0",0.084157582,1.116671577,0,0.12240775,0.05875572,Al1 Sb1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.34794772,15.2,43,0.85,1.83,2,3.2,2,0,0.277777778
AcScO3,mp-1183152,Pm-3m,1,"Full Formula (Ac1 Sc1 O3)
Reduced Formula: AcScO3
abc   :   4.125046   4.125046   4.125046
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ac    0    0    0           0
  1  Sc    0.5  0.5  0.5         0
  2  O     0.5  0.5  0          -0
  3  O     0.5  0    0.5        -0
  4  O     0    0.5  0.5        -0",0.084157582,1.116671577,0,0.12240775,0.05875572,Ac1 Sc1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9908224,10.8,81,1.35,2.34,2,2.4,0.4,0,0.416666667
BSbO3,mp-1183211,Pm-3m,1,"Full Formula (B1 Sb1 O3)
Reduced Formula: BSbO3
abc   :   3.520705   3.520705   3.520705
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  B     0.5  0.5  0.5         0
  1  Sb    0    0    0           0
  2  O     0.5  0.5  0          -0
  3  O     0.5  0    0.5        -0
  4  O     0    0.5  0.5         0",0.084157582,1.116671577,1.26E-16,0.12240775,0.05875572,B1 Sb1 O3,0,0,0,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11384,15.2,46,0.85,1.4,2,3.2,2,0,0.277777778
BeSiO3,mp-1183445,Pm-3m,0,"Full Formula (Be1 Si1 O3)
Reduced Formula: BeSiO3
abc   :   3.477388   3.477388   3.477388
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0          -0
  1  Si    0.5  0.5  0.5        -0
  2  O     0.5  0.5  0          -0
  3  O     0.5  0    0.5        -0
  4  O     0    0.5  0.5        -0",0.084157582,1.116671577,0,0.12240775,0.05875572,Be1 Si1 O3,0,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0191764,12.8,10,0.5,1.87,2,2.8,0,0,0.416666667
CeBeO3,mp-1183685,Pm-3m,0,"Full Formula (Ce1 Be1 O3)
Reduced Formula: CeBeO3
abc   :   3.600447   3.600447   3.600447
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ce    0    0    0          -0
  1  Be    0.5  0.5  0.5        -0
  2  O     0.5  0.5  0           0
  3  O     0.5  0    0.5         0
  4  O     0    0.5  0.5         0",0.084157582,1.116671577,0,0.12240775,0.05875572,Ce1 Be1 O3,0,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4252764,10.6,54,1.25,2.32,2,2.4,0.2,0.2,0.416666667
CaCO3,mp-1194399,C2/c,0,"Full Formula (Ca6 C6 O18)
Reduced Formula: CaCO3
abc   :   7.237797   7.237797   9.451400
angles:  68.245747  68.245747  60.519104
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0         0.5       0.5             -0
  1  Ca    0.5       0         0               -0
  2  Ca    0.198851  0.649689  0.00093         -0
  3  Ca    0.350311  0.801149  0.49907         -0
  4  Ca    0.801149  0.350311  0.99907         -0
  5  Ca    0.649689  0.198851  0.50093         -0
  6  C     0.205817  0.417961  0.7651           0
  7  C     0.582039  0.794183  0.7349           0
  8  C     0.794183  0.582039  0.2349           0
  9  C     0.417961  0.205817  0.2651           0
 10  C     0.949701  0.050299  0.75             0
 11  C     0.050299  0.949701  0.25             0
 12  O     0.344465  0.457443  0.637335         0
 13  O     0.542557  0.655535  0.862665         0
 14  O     0.655535  0.542557  0.362665         0
 15  O     0.457443  0.344465  0.137335         0
 16  O     0.242016  0.364044  0.902694        -0
 17  O     0.635956  0.757984  0.597306        -0
 18  O     0.757984  0.635956  0.097306        -0
 19  O     0.364044  0.242016  0.402694        -0
 20  O     0.817773  0.092283  0.883276         0
 21  O     0.907717  0.182227  0.616724         0
 22  O     0.182227  0.907717  0.116724         0
 23  O     0.092283  0.817773  0.383276         0
 24  O     0.024931  0.432636  0.755304         0
 25  O     0.567364  0.975069  0.744696         0
 26  O     0.975069  0.567364  0.244696        -0
 27  O     0.432636  0.024931  0.255304         0
 28  O     0.127343  0.872657  0.75            -0
 29  O     0.872657  0.127343  0.25            -0",0.124269563,1.112505438,0.037903864,0.325692588,0.068902486,Ca1 C1 O3,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01738,12.8,14,1.2,2.44,2,2.8,0,0,0.416666667
BaMnO3,mp-1205336,P6_3mc,1,"Full Formula (Ba4 Mn4 O12)
Reduced Formula: BaMnO3
abc   :   4.932068   5.804733  10.052276
angles:  90.000227  89.999994  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.2678    3e-06     0.333326     0
  1  Ba    0.267799  0.500003  0.833326    -0
  2  Ba    0.767802  0.499997  0.166675     0
  3  Ba    0.7678    0.999997  0.666673    -0
  4  Mn    0.533593  0.499999  0.500001    -3.005
  5  Mn    0.033597  2e-06     0.999998    -3.005
  6  Mn    0.533574  0.999999  3e-06        3.005
  7  Mn    0.03358   0.500002  0.499997     3.005
  8  O     0.284202  0.499997  0.351462     0.001
  9  O     0.28421   0.999997  0.851461    -0.001
 10  O     0.284208  0.777211  0.074277    -0.001
 11  O     0.284203  0.277208  0.574279     0.001
 12  O     0.28421   0.222787  0.074278    -0.001
 13  O     0.284205  0.72279   0.57428      0.001
 14  O     0.7842    3e-06     0.148539     0.001
 15  O     0.784207  0.500003  0.648539    -0.001
 16  O     0.784207  0.722789  0.425723    -0.001
 17  O     0.7842    0.222793  0.925721     0.001
 18  O     0.784209  0.277213  0.425722    -0.001
 19  O     0.784202  0.777209  0.925719     0.001",0.104648893,1.134831303,0.013760345,0.138589887,0.05584266,Ba1 Mn1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.052649,11.4,48,1.55,2.55,2,2.4,1,0,0.37037037
CaTiO3,mp-1205364,Cmcm,0,"Full Formula (Ca4 Ti4 O12)
Reduced Formula: CaTiO3
abc   :   5.462984   5.462984   7.696971
angles:  90.000000  90.000000  90.629574
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.512811  0.487189  0.25             0
  1  Ca    0.487189  0.512811  0.75             0
  2  Ca    0.004801  0.995199  0.25            -0
  3  Ca    0.995199  0.004801  0.75            -0
  4  Ti    0         0.5       0.5              0
  5  Ti    0         0.5       0                0
  6  Ti    0.5       0         0.5              0
  7  Ti    0.5       0         0                0
  8  O     0.944252  0.453345  0.25            -0
  9  O     0.055748  0.546655  0.75            -0
 10  O     0.546655  0.055748  0.25            -0
 11  O     0.453345  0.944252  0.75            -0
 12  O     0.285788  0.714212  0.048833         0
 13  O     0.714212  0.285788  0.548833         0
 14  O     0.714212  0.285788  0.951167         0
 15  O     0.285788  0.714212  0.451167         0
 16  O     0.210435  0.210435  0                0
 17  O     0.789565  0.789565  0.5              0
 18  O     0.789565  0.789565  0                0
 19  O     0.210435  0.210435  0.5              0",0.076254972,1.081610143,0.003389136,0.137206979,0.044699777,Ca1 Ti1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.18864,10.8,14,1.2,2.44,2,2.4,0.4,0,0.416666667
BaCO3,mp-1227982,R32,0,"Full Formula (Ba1 C1 O3)
Reduced Formula: BaCO3
abc   :   4.680707   4.680707   4.680706
angles:  71.043572  71.043572  71.043575
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.5       0.5       0.5              0
  1  C     0         0         0               -0
  2  O     0.760777  0.239223  0                0
  3  O     0         0.760777  0.239223        -0
  4  O     0.239223  0         0.760777        -0",0.128549441,1.109027293,0.084009912,0.433749101,0.07122189,Ba1 C1 O3,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.46718,12.8,50,1.55,2.55,2,2.8,0,0,0.416666667
BaSiO3,mp-12958,R-3m,0,"Full Formula (Ba3 Si3 O9)
Reduced Formula: BaSiO3
abc   :   7.479291   7.479291   7.479291
angles:  44.146754  44.146754  44.146748
Sites (15)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.785997  0.785997  0.785997        -0
  1  Ba    0.214003  0.214003  0.214003        -0
  2  Ba    0         0         0               -0
  3  Si    0.619152  0.619152  0.619152        -0
  4  Si    0.380848  0.380848  0.380848        -0
  5  Si    0.5       0.5       0.5             -0
  6  O     0.300516  0.300516  0.724172         0
  7  O     0.724172  0.300516  0.300516         0
  8  O     0.300516  0.724172  0.300516         0
  9  O     0.699484  0.275828  0.699484         0
 10  O     0.699484  0.699484  0.275828         0
 11  O     0.275828  0.699484  0.699484         0
 12  O     0.5       0.5       0                0
 13  O     0.5       0         0.5              0
 14  O     0         0.5       0.5              0",0.102849996,1.146803825,0.008652875,0.141455161,0.060831816,Ba1 Si1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.68214,12.8,48,1.55,2.55,2,2.8,0,0,0.416666667
CdGeO3,mp-13003,Pnma,1,"Full Formula (Cd4 Ge4 O12)
Reduced Formula: CdGeO3
abc   :   5.311913   5.363560   7.580681
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0.008328  0.964364  0.75            -0
  1  Cd    0.508328  0.535636  0.25            -0
  2  Cd    0.491672  0.464364  0.75            -0
  3  Cd    0.991672  0.035636  0.25            -0
  4  Ge    0         0.5       0.5              0
  5  Ge    0.5       0         0.5              0
  6  Ge    0.5       0         0                0
  7  Ge    0         0.5       0                0
  8  O     0.70532   0.28967   0.452312        -0
  9  O     0.20532   0.21033   0.547688        -0
 10  O     0.79468   0.78967   0.047688        -0
 11  O     0.29468   0.71033   0.952312        -0
 12  O     0.29468   0.71033   0.547688        -0
 13  O     0.79468   0.78967   0.452312        -0
 14  O     0.20532   0.21033   0.952312        -0
 15  O     0.70532   0.28967   0.047688        -0
 16  O     0.090091  0.470893  0.25            -0
 17  O     0.590091  0.029107  0.75            -0
 18  O     0.409909  0.970893  0.25            -0
 19  O     0.909909  0.529107  0.75            -0",0.07059941,1.05488592,0.007799846,0.147272456,0.04402276,Cd1 Ge1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.60984,14.8,40,0.95,1.75,2,2.8,4,0,0.227272727
BaGeO3,mp-13863,P2_12_12_1,0,"Full Formula (Ba4 Ge4 O12)
Reduced Formula: BaGeO3
abc   :   4.681983   5.816147  13.103379
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.276908  0.818348  0.860971        -0
  1  Ba    0.776908  0.681652  0.139029        -0
  2  Ba    0.723092  0.318348  0.639029        -0
  3  Ba    0.223092  0.181652  0.360971        -0
  4  Ge    0.821312  0.309335  0.923908         0
  5  Ge    0.321312  0.190665  0.076092         0
  6  Ge    0.178688  0.809335  0.576092         0
  7  Ge    0.678688  0.690665  0.423908         0
  8  O     0.764359  0.604565  0.912447         0
  9  O     0.264359  0.895435  0.087553         0
 10  O     0.235641  0.104565  0.587553         0
 11  O     0.735641  0.395435  0.412447         0
 12  O     0.750775  0.120911  0.824014         0
 13  O     0.250775  0.379089  0.175986         0
 14  O     0.249225  0.620911  0.675986         0
 15  O     0.749225  0.879089  0.324014         0
 16  O     0.29417   0.717073  0.449248        -0
 17  O     0.79417   0.782927  0.550752        -0
 18  O     0.70583   0.217073  0.050752        -0
 19  O     0.20583   0.282927  0.949248        -0",0.118209091,1.094254919,0.068224549,0.212990228,0.051158796,Ba1 Ge1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.59304,12.8,48,1.55,2.55,2,2.8,2,0,0.294117647
CaTeO3,mp-17008,P2_1,0,"Full Formula (Ca6 Te6 O18)
Reduced Formula: CaTeO3
abc   :   5.748211   8.770250  11.499994
angles:  69.436998  90.000000  90.000000
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.81533   0.299944  0.047906         0
  1  Ca    0.31533   0.700056  0.952094         0
  2  Ca    0.833036  0.003293  0.868531         0
  3  Ca    0.261527  0.980657  0.618549        -0
  4  Ca    0.761527  0.019343  0.381451        -0
  5  Ca    0.333036  0.996707  0.131469         0
  6  Te    0.326512  0.252598  0.827867        -0
  7  Te    0.826512  0.747402  0.172133        -0
  8  Te    0.237665  0.699361  0.474819         0
  9  Te    0.737665  0.300639  0.525181         0
 10  Te    0.254277  0.322382  0.245632        -0
 11  Te    0.754277  0.677618  0.754368        -0
 12  O     0.22113   0.079512  0.780287        -0
 13  O     0.72113   0.920488  0.219713        -0
 14  O     0.559082  0.150131  0.947974         0
 15  O     0.059082  0.849869  0.052026         0
 16  O     0.642953  0.530894  0.909182         0
 17  O     0.527005  0.232807  0.201199        -0
 18  O     0.704763  0.235742  0.698348         0
 19  O     0.204763  0.764258  0.301652         0
 20  O     0.505381  0.178697  0.481354        -0
 21  O     0.005381  0.821303  0.518646        -0
 22  O     0.978557  0.169223  0.502348        -0
 23  O     0.562236  0.849115  0.762008        -0
 24  O     0.090445  0.208778  0.950617        -0
 25  O     0.590445  0.791222  0.049383        -0
 26  O     0.027005  0.767193  0.798801        -0
 27  O     0.478557  0.830777  0.497652        -0
 28  O     0.062236  0.150885  0.237992        -0
 29  O     0.142953  0.469106  0.090818         0",0.040063116,1.081271911,0.046143965,0.431702427,0.074582644,Ca1 Te1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.13524,13.2,44,1.2,2.44,2,3.2,2,0,0.277777778
CaSiO3,mp-17552,C2/c,0,"Full Formula (Ca6 Si6 O18)
Reduced Formula: CaSiO3
abc   :   6.909452   6.909452  10.617705
angles:  71.705544  71.705544  60.253716
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0         0.5       0.5              0
  1  Ca    0.5       0         0                0
  2  Ca    0.15072   0.673727  0.999001         0
  3  Ca    0.326273  0.84928   0.500999         0
  4  Ca    0.84928   0.326273  0.000999         0
  5  Ca    0.673727  0.15072   0.499001         0
  6  Si    0.839599  0.160401  0.75            -0
  7  Si    0.160401  0.839599  0.25            -0
  8  Si    0.325116  0.419219  0.744677         0
  9  Si    0.580781  0.674884  0.755323         0
 10  Si    0.674884  0.580781  0.255323         0
 11  Si    0.419219  0.325116  0.244677         0
 12  O     0.357936  0.642064  0.75            -0
 13  O     0.642064  0.357936  0.25            -0
 14  O     0.893379  0.006864  0.894731         0
 15  O     0.993136  0.106621  0.605269         0
 16  O     0.106621  0.993136  0.105269         0
 17  O     0.006864  0.893379  0.394731         0
 18  O     0.582115  0.194898  0.747513        -0
 19  O     0.805102  0.417885  0.752487        -0
 20  O     0.417885  0.805102  0.252487        -0
 21  O     0.194898  0.582115  0.247513        -0
 22  O     0.17074   0.371908  0.887968         0
 23  O     0.628092  0.82926   0.612032         0
 24  O     0.467783  0.275662  0.096617        -0
 25  O     0.724338  0.532217  0.403383        -0
 26  O     0.532217  0.724338  0.903383        -0
 27  O     0.275662  0.467783  0.596617        -0
 28  O     0.371908  0.17074   0.387968         0
 29  O     0.82926   0.628092  0.112032         0",0.117543406,1.120751042,0.043672577,0.224031715,0.077056641,Ca1 Si1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23234,12.8,12,1.2,2.44,2,2.8,0,0,0.416666667
CaGeO3,mp-17761,P-1,0,"Full Formula (Ca6 Ge6 O18)
Reduced Formula: CaGeO3
abc   :   7.382233   7.632530   8.250302
angles: 103.501402  95.008023  90.144228
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0.968698  0.247346  0.98966         -0
  1  Ca    0.031302  0.752654  0.01034         -0
  2  Ca    0.261027  0.926668  0.709393        -0
  3  Ca    0.738973  0.073332  0.290607        -0
  4  Ca    0.257863  0.427273  0.70493         -0
  5  Ca    0.742137  0.572727  0.29507         -0
  6  Ge    0.222386  0.05525   0.322685        -0
  7  Ge    0.777614  0.94475   0.677315        -0
  8  Ge    0.223915  0.607336  0.318814        -0
  9  Ge    0.776085  0.392664  0.681186        -0
 10  Ge    0.445343  0.27474   0.096694        -0
 11  Ge    0.554657  0.72526   0.903306         0
 12  O     0.74256   0.181289  0.733628         0
 13  O     0.25744   0.818711  0.266372         0
 14  O     0.771888  0.370669  0.468281        -0
 15  O     0.228112  0.629331  0.531719        -0
 16  O     0.771821  0.864252  0.46204         -0
 17  O     0.228179  0.135748  0.53796         -0
 18  O     0.580326  0.871164  0.760039         0
 19  O     0.419674  0.128836  0.239961         0
 20  O     0.974464  0.925838  0.807145         0
 21  O     0.025536  0.074162  0.192855         0
 22  O     0.578551  0.502157  0.770109         0
 23  O     0.421449  0.497843  0.229891        -0
 24  O     0.682445  0.27283   0.099554         0
 25  O     0.317555  0.72717   0.900446         0
 26  O     0.287618  0.226738  0.921599        -0
 27  O     0.712382  0.773262  0.078401        -0
 28  O     0.026064  0.524315  0.188714         0
 29  O     0.973936  0.475685  0.811286         0",0.092136255,1.133912407,0.032121431,0.260737166,0.06520741,Ca1 Ge1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.14324,12.8,24,1.2,2.44,2,2.8,2,0,0.294117647
